year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,25,951,955,-4,1247,1246,1,UA,1597,N23708,EWR,EGE,278,1726,9,55,2013-01-25T14:00:00Z
2013,1,25,952,1000,-8,1237,1305,-28,B6,503,N595JB,EWR,FLL,151,1065,10,0,2013-01-25T15:00:00Z
2013,1,25,952,900,52,1154,1133,21,UA,1643,N13113,EWR,DEN,225,1605,9,0,2013-01-25T14:00:00Z
2013,1,25,957,957,0,1129,1125,4,EV,4187,N13538,EWR,BNA,131,748,9,57,2013-01-25T14:00:00Z
2013,1,25,957,1000,-3,1312,1321,-9,UA,499,N447UA,EWR,SEA,353,2402,10,0,2013-01-25T15:00:00Z
2013,1,25,959,1000,-1,1303,1310,-7,UA,454,N444UA,EWR,FLL,166,1065,10,0,2013-01-25T15:00:00Z
2013,1,25,1001,1006,-5,1218,1219,-1,EV,4250,N16112,EWR,IND,112,645,10,6,2013-01-25T15:00:00Z
2013,1,25,1003,829,94,1150,1012,98,EV,3815,N14920,EWR,GSO,77,445,8,29,2013-01-25T13:00:00Z
2013,1,25,1004,1000,4,1238,1254,-16,UA,1623,N79279,EWR,MCO,136,937,10,0,2013-01-25T15:00:00Z
2013,1,25,1009,1015,-6,1121,1131,-10,EV,4663,N13979,EWR,IAD,47,212,10,15,2013-01-25T15:00:00Z
2013,1,25,1019,1015,4,1206,1208,-2,US,1103,N188US,EWR,CLT,87,529,10,15,2013-01-25T15:00:00Z
2013,1,25,1022,1025,-3,1225,1231,-6,EV,5026,N755EV,EWR,DTW,92,488,10,25,2013-01-25T15:00:00Z
2013,1,25,1025,1030,-5,1254,1252,2,DL,2343,N365NB,EWR,ATL,122,746,10,30,2013-01-25T15:00:00Z
2013,1,25,1031,705,206,1252,933,199,EV,4583,N11176,EWR,MSY,179,1167,7,5,2013-01-25T12:00:00Z
2013,1,25,1032,1015,17,1401,1340,21,US,75,N838AW,EWR,PHX,313,2133,10,15,2013-01-25T15:00:00Z
2013,1,25,1037,1043,-6,1338,1340,-2,UA,406,N668UA,EWR,IAH,217,1400,10,43,2013-01-25T15:00:00Z
2013,1,25,1038,1042,-4,1200,1206,-6,EV,4694,N22971,EWR,MKE,120,725,10,42,2013-01-25T15:00:00Z
2013,1,25,1042,1040,2,1151,1203,-12,EV,4240,N13995,EWR,BUF,51,282,10,40,2013-01-25T15:00:00Z
2013,1,25,1045,1050,-5,1327,1340,-13,UA,1525,N12225,EWR,LAS,324,2227,10,50,2013-01-25T15:00:00Z
2013,1,25,1049,1010,39,1241,1140,61,MQ,3795,N524MQ,EWR,ORD,121,719,10,10,2013-01-25T15:00:00Z
2013,1,25,1049,1056,-7,1136,1207,-31,UA,570,N405UA,EWR,BOS,33,200,10,56,2013-01-25T15:00:00Z
2013,1,25,1050,1050,0,1220,1227,-7,EV,4662,N13989,EWR,RDU,71,416,10,50,2013-01-25T15:00:00Z
2013,1,25,1051,1052,-1,1345,1414,-29,UA,471,N471UA,EWR,RSW,161,1068,10,52,2013-01-25T15:00:00Z
2013,1,25,1057,1100,-3,1431,1432,-1,UA,1120,N87513,EWR,SFO,375,2565,11,0,2013-01-25T16:00:00Z
2013,1,25,1122,1120,2,1344,1336,8,EV,4298,N11140,EWR,MCI,181,1092,11,20,2013-01-25T16:00:00Z
2013,1,25,1122,1032,50,1321,1240,41,EV,4689,N16149,EWR,CHS,99,628,10,32,2013-01-25T15:00:00Z
2013,1,25,1122,1129,-7,1403,1419,-16,B6,523,N531JB,EWR,MCO,138,937,11,29,2013-01-25T16:00:00Z
2013,1,25,1126,1130,-4,1316,1315,1,WN,145,N693SW,EWR,STL,153,872,11,30,2013-01-25T16:00:00Z
2013,1,25,1130,1130,0,1426,1422,4,UA,1736,N14102,EWR,MCO,141,937,11,30,2013-01-25T16:00:00Z
2013,1,25,1131,1116,15,1414,1414,0,UA,1143,N76502,EWR,PBI,142,1023,11,16,2013-01-25T16:00:00Z
2013,1,25,1138,1144,-6,1247,1255,-8,EV,4264,N13964,EWR,BTV,47,266,11,44,2013-01-25T16:00:00Z
2013,1,25,1141,1130,11,1405,1356,9,UA,1625,N12216,EWR,DEN,242,1605,11,30,2013-01-25T16:00:00Z
2013,1,25,1143,1145,-2,1426,1410,16,DL,401,N307DQ,EWR,ATL,126,746,11,45,2013-01-25T16:00:00Z
2013,1,25,1143,1200,-17,1242,1304,-22,B6,1174,N324JB,EWR,BOS,39,200,12,0,2013-01-25T17:00:00Z
2013,1,25,1143,1144,-1,1432,1445,-13,UA,1707,N76526,EWR,TPA,148,997,11,44,2013-01-25T16:00:00Z
2013,1,25,1148,1140,8,1442,1445,-3,AA,1623,N3HSAA,EWR,MIA,153,1085,11,40,2013-01-25T16:00:00Z
2013,1,25,1151,855,176,1345,1101,164,EV,4383,N12175,EWR,DTW,87,488,8,55,2013-01-25T13:00:00Z
2013,1,25,1154,1159,-5,1301,1314,-13,EV,4349,N14923,EWR,ORF,51,284,11,59,2013-01-25T16:00:00Z
2013,1,25,1155,1200,-5,1445,1459,-14,UA,1461,N33714,EWR,IAH,215,1400,12,0,2013-01-25T17:00:00Z
2013,1,25,1204,1205,-1,1313,1325,-12,WN,644,N291WN,EWR,MDW,114,711,12,5,2013-01-25T17:00:00Z
2013,1,25,1214,1159,15,1556,1431,NA,EV,4090,N16178,EWR,JAX,NA,820,11,59,2013-01-25T16:00:00Z
2013,1,25,1216,1217,-1,1604,1556,8,UA,1227,N35260,EWR,PHX,327,2133,12,17,2013-01-25T17:00:00Z
2013,1,25,1219,1221,-2,1423,1418,5,EV,4640,N22909,EWR,DAY,102,533,12,21,2013-01-25T17:00:00Z
2013,1,25,1220,1210,10,1310,1310,0,WN,477,N467WN,EWR,BWI,35,169,12,10,2013-01-25T17:00:00Z
2013,1,25,1236,1240,-4,1553,1540,13,AA,1853,N4YBAA,EWR,DFW,225,1372,12,40,2013-01-25T17:00:00Z
2013,1,25,1239,1235,4,1531,1535,-4,UA,1000,N24202,EWR,MIA,157,1085,12,35,2013-01-25T17:00:00Z
2013,1,25,1247,1255,-8,1552,1605,-13,UA,1612,N27733,EWR,DFW,226,1372,12,55,2013-01-25T17:00:00Z
2013,1,25,1250,1220,30,1409,1350,19,MQ,3697,N0EGMQ,EWR,ORD,116,719,12,20,2013-01-25T17:00:00Z
2013,1,25,1254,1216,38,1523,1445,38,EV,3826,N14570,EWR,ATL,126,746,12,16,2013-01-25T17:00:00Z
2013,1,25,1254,1300,-6,1511,1506,5,9E,3762,N8674A,EWR,CVG,117,569,13,0,2013-01-25T18:00:00Z
2013,1,25,1254,1259,-5,1428,1436,-8,UA,1249,N14121,EWR,ORD,121,719,12,59,2013-01-25T17:00:00Z
2013,1,25,1255,1259,-4,1434,1420,14,EV,4158,N16963,EWR,RIC,78,277,12,59,2013-01-25T17:00:00Z
2013,1,25,1256,1253,3,1539,1555,-16,UA,1641,N38257,EWR,MCO,140,937,12,53,2013-01-25T17:00:00Z
2013,1,25,1300,1300,0,1531,1529,2,EV,4950,N371CA,EWR,ATL,123,746,13,0,2013-01-25T18:00:00Z
2013,1,25,1300,1300,0,1600,1610,-10,WN,2239,N959WN,EWR,HOU,220,1411,13,0,2013-01-25T18:00:00Z
2013,1,25,1302,1218,44,1455,1415,40,EV,4641,N14568,EWR,CLT,93,529,12,18,2013-01-25T17:00:00Z
2013,1,25,1310,1301,9,1422,1404,18,EV,4129,N13970,EWR,DCA,51,199,13,1,2013-01-25T18:00:00Z
2013,1,25,1315,1215,60,1423,1328,55,EV,4087,N11565,EWR,PWM,50,284,12,15,2013-01-25T17:00:00Z
2013,1,25,1318,1129,109,1451,1305,106,EV,4671,N14177,EWR,RDU,71,416,11,29,2013-01-25T16:00:00Z
2013,1,25,1320,1221,59,1645,1555,50,UA,345,N806UA,EWR,SFO,361,2565,12,21,2013-01-25T17:00:00Z
2013,1,25,1323,1320,3,1704,1633,31,UA,1110,N26123,EWR,LAX,357,2454,13,20,2013-01-25T18:00:00Z
2013,1,25,1324,1315,9,1549,1504,45,US,1895,N560UW,EWR,CLT,113,529,13,15,2013-01-25T18:00:00Z
2013,1,25,1328,1324,4,1618,1624,-6,B6,505,N613JB,EWR,FLL,152,1065,13,24,2013-01-25T18:00:00Z
2013,1,25,1332,1315,17,1416,1411,5,EV,4368,N12996,EWR,BDL,25,116,13,15,2013-01-25T18:00:00Z
2013,1,25,1333,1330,3,1614,1617,-3,B6,525,N265JB,EWR,MCO,141,937,13,30,2013-01-25T18:00:00Z
2013,1,25,1340,1350,-10,1505,1518,-13,EV,4171,N16541,EWR,MSN,129,799,13,50,2013-01-25T18:00:00Z
2013,1,25,1342,1329,13,1439,1431,8,EV,4280,N12552,EWR,BWI,40,169,13,29,2013-01-25T18:00:00Z
2013,1,25,1357,1329,28,1557,1526,31,EV,3840,N13968,EWR,MEM,159,946,13,29,2013-01-25T18:00:00Z
2013,1,25,1358,1330,28,1752,1705,47,WN,1078,N731SA,EWR,PHX,336,2133,13,30,2013-01-25T18:00:00Z
2013,1,25,1405,1345,20,1652,1647,5,UA,385,N474UA,EWR,IAH,212,1400,13,45,2013-01-25T18:00:00Z
2013,1,25,1409,1357,12,1608,1556,12,EV,4370,N14153,EWR,CHS,101,628,13,57,2013-01-25T18:00:00Z
2013,1,25,1412,1359,13,1707,1656,11,UA,424,N594UA,EWR,PBI,156,1023,13,59,2013-01-25T18:00:00Z
2013,1,25,1416,1420,-4,1552,1550,2,MQ,3728,N507MQ,EWR,ORD,125,719,14,20,2013-01-25T19:00:00Z
2013,1,25,1416,1310,66,1535,1419,76,UA,561,N822UA,EWR,BOS,44,200,13,10,2013-01-25T18:00:00Z
2013,1,25,1416,1418,-2,1541,1553,-12,UA,1734,N27722,EWR,ORD,121,719,14,18,2013-01-25T19:00:00Z
2013,1,25,1417,1420,-3,1651,1713,-22,UA,1618,N19136,EWR,TPA,140,997,14,20,2013-01-25T19:00:00Z
2013,1,25,1418,1425,-7,1604,1630,-26,EV,5164,N744EV,EWR,MSP,151,1008,14,25,2013-01-25T19:00:00Z
2013,1,25,1422,1430,-8,1745,1735,10,AA,883,N597AA,EWR,DFW,228,1372,14,30,2013-01-25T19:00:00Z
2013,1,25,1428,1415,13,1639,1622,17,EV,4687,N16951,EWR,CVG,111,569,14,15,2013-01-25T19:00:00Z
2013,1,25,1428,1350,38,1716,1708,8,UA,1164,N39297,EWR,FLL,155,1065,13,50,2013-01-25T18:00:00Z
2013,1,25,1435,1315,80,1558,1431,87,EV,4120,N13914,EWR,BUF,53,282,13,15,2013-01-25T18:00:00Z
2013,1,25,1439,1440,-1,1537,1549,-12,UA,437,N802UA,EWR,BOS,42,200,14,40,2013-01-25T19:00:00Z
2013,1,25,1439,1440,-1,1606,1614,-8,UA,1493,N77261,EWR,CLE,66,404,14,40,2013-01-25T19:00:00Z
2013,1,25,1440,1415,25,1702,1638,24,DL,935,N366NB,EWR,ATL,117,746,14,15,2013-01-25T19:00:00Z
2013,1,25,1440,1440,0,1732,1752,-20,UA,1175,N26208,EWR,RSW,154,1068,14,40,2013-01-25T19:00:00Z
2013,1,25,1440,1444,-4,1744,1802,-18,UA,595,N413UA,EWR,AUS,224,1504,14,44,2013-01-25T19:00:00Z
2013,1,25,1444,1442,2,2049,1658,NA,EV,4181,N14179,EWR,MCI,NA,1092,14,42,2013-01-25T19:00:00Z
2013,1,25,1452,1440,12,1748,1746,2,UA,1579,N33209,EWR,MIA,158,1085,14,40,2013-01-25T19:00:00Z
2013,1,25,1457,1455,2,1757,1805,-8,UA,473,N436UA,EWR,FLL,164,1065,14,55,2013-01-25T19:00:00Z
2013,1,25,1458,1357,61,1557,1507,50,EV,4434,N13958,EWR,MHT,38,209,13,57,2013-01-25T18:00:00Z
2013,1,25,1501,1506,-5,1824,1819,5,UA,54,N33132,EWR,LAX,350,2454,15,6,2013-01-25T20:00:00Z
2013,1,25,1502,1504,-2,1634,1640,-6,EV,4125,N12921,EWR,RDU,74,416,15,4,2013-01-25T20:00:00Z
2013,1,25,1510,1510,0,1749,1801,-12,UA,315,N578UA,EWR,MCO,141,937,15,10,2013-01-25T20:00:00Z
2013,1,25,1512,1517,-5,1801,1816,-15,B6,537,N516JB,EWR,TPA,146,997,15,17,2013-01-25T20:00:00Z
2013,1,25,1514,1515,-1,1752,1805,-13,UA,1502,N76054,EWR,IAH,198,1400,15,15,2013-01-25T20:00:00Z
2013,1,25,1515,1436,39,1815,1543,152,EV,4372,N14993,EWR,DCA,42,199,14,36,2013-01-25T19:00:00Z
2013,1,25,1518,1457,21,1851,1823,28,UA,1698,N77530,EWR,SFO,371,2565,14,57,2013-01-25T19:00:00Z
2013,1,25,1519,1520,-1,1639,1644,-5,EV,4581,N16561,EWR,MKE,117,725,15,20,2013-01-25T20:00:00Z
2013,1,25,1521,1522,-1,1724,1727,-3,EV,4576,N13964,EWR,GRR,101,605,15,22,2013-01-25T20:00:00Z
2013,1,25,1525,1529,-4,1818,1837,-19,UA,1624,N14228,EWR,FLL,155,1065,15,29,2013-01-25T20:00:00Z
2013,1,25,1530,1250,160,1714,1449,145,9E,3694,N162PQ,EWR,DTW,84,488,12,50,2013-01-25T17:00:00Z
2013,1,25,1532,1535,-3,1748,1743,5,EV,4352,N13538,EWR,CVG,113,569,15,35,2013-01-25T20:00:00Z
2013,1,25,1544,1545,-1,1800,1815,-15,DL,1942,N343NB,EWR,ATL,118,746,15,45,2013-01-25T20:00:00Z
2013,1,25,1545,1500,45,1747,1653,54,US,720,N701UW,EWR,CLT,86,529,15,0,2013-01-25T20:00:00Z
2013,1,25,1547,1506,41,1820,1738,42,EV,3817,N13975,EWR,JAX,127,820,15,6,2013-01-25T20:00:00Z
2013,1,25,1550,1550,0,1711,1710,1,WN,4215,N753SW,EWR,MDW,117,711,15,50,2013-01-25T20:00:00Z
2013,1,25,1551,1545,6,1909,1857,12,UA,1200,N76523,EWR,SAN,362,2425,15,45,2013-01-25T20:00:00Z
2013,1,25,1553,1600,-7,1737,1736,1,UA,530,N834UA,EWR,ORD,123,719,16,0,2013-01-25T21:00:00Z
2013,1,25,1553,1549,4,1705,1705,0,UA,1116,N27213,EWR,BOS,42,200,15,49,2013-01-25T20:00:00Z
2013,1,25,1556,1320,156,1710,1436,154,EV,4231,N11150,EWR,IAD,45,212,13,20,2013-01-25T18:00:00Z
2013,1,25,1557,1555,2,1900,1846,14,UA,1550,N76508,EWR,LAS,331,2227,15,55,2013-01-25T20:00:00Z
2013,1,25,1600,1506,54,1738,1641,57,UA,1702,N54241,EWR,ORD,123,719,15,6,2013-01-25T20:00:00Z
2013,1,25,1608,1445,83,1826,1634,112,EV,4596,N12564,EWR,STL,149,872,14,45,2013-01-25T19:00:00Z
2013,1,25,1610,1555,15,1831,1810,21,EV,3820,N14562,EWR,SDF,122,642,15,55,2013-01-25T20:00:00Z
2013,1,25,1616,1619,-3,1705,1723,-18,EV,4271,N11189,EWR,ALB,30,143,16,19,2013-01-25T21:00:00Z
2013,1,25,1624,1619,5,1808,1726,42,EV,4299,N16149,EWR,DCA,44,199,16,19,2013-01-25T21:00:00Z
2013,1,25,1625,1616,9,1824,1813,11,EV,4092,N12996,EWR,DAY,95,533,16,16,2013-01-25T21:00:00Z
2013,1,25,1626,1635,-9,1723,1750,-27,B6,1176,N324JB,EWR,BOS,44,200,16,35,2013-01-25T21:00:00Z
2013,1,25,1626,1620,6,1903,1914,-11,UA,872,N405UA,EWR,MCO,137,937,16,20,2013-01-25T21:00:00Z
2013,1,25,1630,1615,15,1911,1845,26,WN,161,N294WN,EWR,DEN,248,1605,16,15,2013-01-25T21:00:00Z
2013,1,25,1630,1635,-5,1923,1945,-22,WN,891,N7730A,EWR,HOU,211,1411,16,35,2013-01-25T21:00:00Z
2013,1,25,1632,1540,52,1839,1744,55,EV,4667,N13132,EWR,MSP,154,1008,15,40,2013-01-25T20:00:00Z
2013,1,25,1634,1629,5,1951,2005,-14,UA,1078,N76529,EWR,SAT,235,1569,16,29,2013-01-25T21:00:00Z
2013,1,25,1635,1635,0,1920,1907,13,EV,4705,N14923,EWR,ATL,122,746,16,35,2013-01-25T21:00:00Z
2013,1,25,1640,1645,-5,1836,1853,-17,EV,4997,N600QX,EWR,DTW,85,488,16,45,2013-01-25T21:00:00Z
2013,1,25,1644,1645,-1,1931,1906,25,9E,4027,N8444F,EWR,CVG,107,569,16,45,2013-01-25T21:00:00Z
2013,1,25,1647,1650,-3,1810,1826,-16,UA,464,N807UA,EWR,ORD,119,719,16,50,2013-01-25T21:00:00Z
2013,1,25,1647,1630,17,1915,1925,-10,UA,952,N664UA,EWR,IAH,192,1400,16,30,2013-01-25T21:00:00Z
2013,1,25,1648,1650,-2,1938,1936,2,UA,372,N478UA,EWR,LAS,325,2227,16,50,2013-01-25T21:00:00Z
2013,1,25,1649,1644,5,1850,1847,3,EV,4411,N11187,EWR,MEM,156,946,16,44,2013-01-25T21:00:00Z
2013,1,25,1652,1502,110,1813,1615,118,EV,4571,N16571,EWR,PWM,49,284,15,2,2013-01-25T20:00:00Z
2013,1,25,1656,1700,-4,2011,2006,5,B6,509,N585JB,EWR,FLL,148,1065,17,0,2013-01-25T22:00:00Z
2013,1,25,1657,1705,-8,2011,2010,1,AA,1905,N593AA,EWR,DFW,208,1372,17,5,2013-01-25T22:00:00Z
2013,1,25,1659,1700,-1,2009,1935,34,DL,2042,N308DE,EWR,ATL,117,746,17,0,2013-01-25T22:00:00Z
2013,1,25,1700,1659,1,1802,1822,-20,UA,531,N434UA,EWR,BOS,42,200,16,59,2013-01-25T21:00:00Z
2013,1,25,1702,1659,3,1857,1840,17,UA,1638,N37413,EWR,CLE,74,404,16,59,2013-01-25T21:00:00Z
2013,1,25,1706,1705,1,1911,1905,6,WN,440,N235WN,EWR,STL,137,872,17,5,2013-01-25T22:00:00Z
2013,1,25,1707,1708,-1,2056,2024,32,UA,250,N818UA,EWR,LAX,359,2454,17,8,2013-01-25T22:00:00Z
2013,1,25,1709,1528,101,1900,1640,140,EV,3267,N34110,EWR,ORF,65,284,15,28,2013-01-25T20:00:00Z
2013,1,25,1712,1710,2,2057,2036,21,UA,1178,N34131,EWR,SFO,365,2565,17,10,2013-01-25T22:00:00Z
2013,1,25,1719,1720,-1,2051,2040,11,AA,1999,N5DNAA,EWR,MIA,155,1085,17,20,2013-01-25T22:00:00Z
2013,1,25,1720,1730,-10,1943,1936,7,EV,4382,N15980,EWR,DTW,88,488,17,30,2013-01-25T22:00:00Z
2013,1,25,1723,1729,-6,2111,2046,25,DL,1185,N377DA,EWR,SLC,280,1969,17,29,2013-01-25T22:00:00Z
2013,1,25,1727,1727,0,2123,2049,34,UA,1593,N73259,EWR,PDX,364,2434,17,27,2013-01-25T22:00:00Z
2013,1,25,1729,1730,-1,1904,1855,9,WN,216,N290WN,EWR,MDW,118,711,17,30,2013-01-25T22:00:00Z
2013,1,25,1730,1703,27,2021,1810,131,EV,4373,N11547,EWR,DCA,58,199,17,3,2013-01-25T22:00:00Z
2013,1,25,1730,1725,5,2038,2023,15,UA,1134,N41135,EWR,IAH,200,1400,17,25,2013-01-25T22:00:00Z
2013,1,25,1730,1727,3,2122,2038,44,UA,738,N443UA,EWR,SEA,347,2402,17,27,2013-01-25T22:00:00Z
2013,1,25,1733,1722,11,1930,1844,46,EV,4300,N13908,EWR,RIC,59,277,17,22,2013-01-25T22:00:00Z
2013,1,25,1738,1507,151,1955,1704,171,EV,4326,N11192,EWR,CLT,85,529,15,7,2013-01-25T20:00:00Z
2013,1,25,1738,1745,-7,2046,2042,4,B6,547,N595JB,EWR,PBI,142,1023,17,45,2013-01-25T22:00:00Z
2013,1,25,1741,1725,16,2100,2017,43,UA,1109,N34137,EWR,MCO,135,937,17,25,2013-01-25T22:00:00Z
2013,1,25,1745,1445,180,2051,1705,226,UA,407,N563UA,EWR,DEN,236,1605,14,45,2013-01-25T19:00:00Z
2013,1,25,1748,1635,73,1935,1810,85,MQ,3695,N517MQ,EWR,ORD,114,719,16,35,2013-01-25T21:00:00Z
2013,1,25,1753,1800,-7,1916,1910,6,WN,808,N789SW,EWR,BWI,40,169,18,0,2013-01-25T23:00:00Z
2013,1,25,1755,1341,254,34,1935,299,UA,15,N76065,EWR,HNL,648,4963,13,41,2013-01-25T18:00:00Z
2013,1,25,1800,1758,2,2032,1936,56,UA,1172,N14230,EWR,ORD,117,719,17,58,2013-01-25T22:00:00Z
2013,1,25,1802,1635,87,2205,2001,124,US,656,N673AW,EWR,PHX,301,2133,16,35,2013-01-25T21:00:00Z
2013,1,25,1802,1808,-6,2021,1949,32,UA,1053,N13718,EWR,CLE,64,404,18,8,2013-01-25T23:00:00Z
2013,1,25,1805,1730,35,2145,2023,82,UA,1637,N37252,EWR,TPA,145,997,17,30,2013-01-25T22:00:00Z
2013,1,25,1809,1750,19,2253,2102,111,UA,1228,N54711,EWR,SAN,361,2425,17,50,2013-01-25T22:00:00Z
2013,1,25,1810,1815,-5,2215,2130,45,AS,7,N307AS,EWR,SEA,360,2402,18,15,2013-01-25T23:00:00Z
2013,1,25,1810,1800,10,2153,2104,49,UA,1221,N87531,EWR,DFW,205,1372,18,0,2013-01-25T23:00:00Z
2013,1,25,1813,1810,3,2231,2104,87,UA,812,N837UA,EWR,LAS,328,2227,18,10,2013-01-25T23:00:00Z
2013,1,25,1814,1819,-5,1946,1932,14,EV,4520,N11176,EWR,PWM,48,284,18,19,2013-01-25T23:00:00Z
2013,1,25,1814,1810,4,2204,2120,44,UA,1292,N38458,EWR,FLL,150,1065,18,10,2013-01-25T23:00:00Z
2013,1,25,1815,1815,0,2116,2050,26,DL,926,N302DQ,EWR,ATL,109,746,18,15,2013-01-25T23:00:00Z
2013,1,25,1824,1830,-6,2123,2044,39,9E,3716,N8837B,EWR,DTW,87,488,18,30,2013-01-25T23:00:00Z
2013,1,25,1824,1820,4,2229,2150,39,AA,119,N3EGAA,EWR,LAX,369,2454,18,20,2013-01-25T23:00:00Z
2013,1,25,1824,1808,16,2257,2106,111,UA,1269,N17245,EWR,PBI,142,1023,18,8,2013-01-25T23:00:00Z
2013,1,25,1826,1450,216,2054,1645,249,EV,4381,N22909,EWR,DTW,90,488,14,50,2013-01-25T19:00:00Z
2013,1,25,1826,1815,11,2101,1939,82,UA,1703,N76504,EWR,BOS,36,200,18,15,2013-01-25T23:00:00Z
2013,1,25,1833,1840,-7,2024,2020,4,MQ,3730,N0EGMQ,EWR,ORD,113,719,18,40,2013-01-25T23:00:00Z
2013,1,25,1835,1819,16,2252,2138,74,UA,593,N822UA,EWR,SNA,351,2434,18,19,2013-01-25T23:00:00Z
2013,1,25,1839,1710,89,2127,1820,187,EV,4316,N11109,EWR,BWI,39,169,17,10,2013-01-25T22:00:00Z
2013,1,25,1901,1845,16,2223,2050,93,EV,4227,N14570,EWR,GRR,100,605,18,45,2013-01-25T23:00:00Z
2013,1,25,1916,1628,168,2136,1735,241,EV,4588,N13994,EWR,MHT,38,209,16,28,2013-01-25T21:00:00Z
2013,1,25,1947,1729,138,2214,1902,192,EV,4480,N13989,EWR,PIT,64,319,17,29,2013-01-25T22:00:00Z
2013,1,25,1950,1940,10,2139,2100,39,WN,633,N289CT,EWR,MDW,117,711,19,40,2013-01-26T00:00:00Z
2013,1,25,1951,1935,16,2308,2233,35,UA,1416,N13716,EWR,IAH,207,1400,19,35,2013-01-26T00:00:00Z
2013,1,25,1952,1700,172,2218,1849,209,EV,4202,N13914,EWR,STL,151,872,17,0,2013-01-25T22:00:00Z
2013,1,25,1952,1829,83,2209,2032,97,US,1973,N171US,EWR,CLT,91,529,18,29,2013-01-25T23:00:00Z
2013,1,25,1959,2005,-6,2319,2311,8,UA,754,N849UA,EWR,TPA,137,997,20,5,2013-01-26T01:00:00Z
2013,1,25,2008,1905,63,2348,2235,73,UA,1054,N76502,EWR,SFO,355,2565,19,5,2013-01-26T00:00:00Z
2013,1,25,2010,1630,220,NA,1807,NA,EV,4702,N16919,EWR,GSO,NA,445,16,30,2013-01-25T21:00:00Z
2013,1,25,2010,2000,10,2219,2139,40,UA,1574,N23708,EWR,CLE,72,404,20,0,2013-01-26T01:00:00Z
2013,1,25,2012,1900,72,2302,2040,142,UA,954,N471UA,EWR,ORD,119,719,19,0,2013-01-26T00:00:00Z
2013,1,25,2013,1830,103,31,2148,163,UA,1139,N24212,EWR,LAX,347,2454,18,30,2013-01-25T23:00:00Z
2013,1,25,2015,2000,15,16,2318,58,UA,890,N426UA,EWR,MIA,146,1085,20,0,2013-01-26T01:00:00Z
2013,1,25,2020,1527,293,2304,1700,364,EV,3835,N14920,EWR,BNA,124,748,15,27,2013-01-25T20:00:00Z
2013,1,25,2020,1915,65,21,2137,164,EV,4085,N11140,EWR,OMA,195,1134,19,15,2013-01-26T00:00:00Z
2013,1,25,2023,2025,-2,107,2331,96,UA,299,N826UA,EWR,DFW,206,1372,20,25,2013-01-26T01:00:00Z
2013,1,25,2028,1900,88,2245,2033,132,EV,4416,N15574,EWR,BNA,126,748,19,0,2013-01-26T00:00:00Z
2013,1,25,2036,2035,1,2317,2154,83,UA,1243,N73278,EWR,BOS,44,200,20,35,2013-01-26T01:00:00Z
2013,1,25,2038,1810,148,135,2150,225,UA,594,N402UA,EWR,PHX,312,2133,18,10,2013-01-25T23:00:00Z
2013,1,25,2045,2045,0,2215,2154,21,B6,1178,N537JB,EWR,BOS,38,200,20,45,2013-01-26T01:00:00Z
2013,1,25,2046,2005,41,26,2258,88,UA,647,N439UA,EWR,MCO,129,937,20,5,2013-01-26T01:00:00Z
2013,1,25,2049,2100,-11,2232,2220,12,MQ,3744,N543MQ,EWR,ORD,123,719,21,0,2013-01-26T02:00:00Z
2013,1,25,2049,2030,19,18,2338,40,UA,1225,N16713,EWR,PBI,140,1023,20,30,2013-01-26T01:00:00Z
2013,1,25,2051,1910,101,8,2215,113,AA,2075,N587AA,EWR,DFW,208,1372,19,10,2013-01-26T00:00:00Z
2013,1,25,2055,1725,210,2400,1933,267,EV,4323,N14568,EWR,CVG,114,569,17,25,2013-01-25T22:00:00Z
2013,1,25,2055,2035,20,2229,2142,47,EV,4695,N13964,EWR,MHT,38,209,20,35,2013-01-26T01:00:00Z
2013,1,25,2108,1905,123,23,2113,190,EV,4543,N14153,EWR,DSM,175,1017,19,5,2013-01-26T00:00:00Z
2013,1,25,2110,2110,0,42,2355,47,B6,529,N779JB,EWR,MCO,131,937,21,10,2013-01-26T02:00:00Z
2013,1,25,2110,2035,35,310,126,104,UA,1071,N36280,EWR,BQN,199,1585,20,35,2013-01-26T01:00:00Z
2013,1,25,2116,1904,132,2331,2109,142,EV,4437,N16951,EWR,CLT,86,529,19,4,2013-01-26T00:00:00Z
2013,1,25,2125,1827,178,45,2045,240,UA,612,N537UA,EWR,DEN,227,1605,18,27,2013-01-25T23:00:00Z
2013,1,25,2126,1928,118,2353,2129,144,EV,4532,N27962,EWR,CHS,100,628,19,28,2013-01-26T00:00:00Z
2013,1,25,2132,2125,7,2332,2234,58,UA,1066,N17233,EWR,BOS,43,200,21,25,2013-01-26T02:00:00Z
2013,1,25,2139,2000,99,10,2137,153,EV,4106,N14573,EWR,GSO,75,445,20,0,2013-01-26T01:00:00Z
2013,1,25,2146,2105,41,6,2217,109,EV,4119,N11189,EWR,RIC,48,277,21,5,2013-01-26T02:00:00Z
2013,1,25,2148,2005,103,18,2204,134,EV,4133,N17984,EWR,GSP,99,594,20,5,2013-01-26T01:00:00Z
2013,1,25,2152,2129,23,2326,2231,55,EV,4088,N12996,EWR,DCA,40,199,21,29,2013-01-26T02:00:00Z
